Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.3140        -1538.337    -1538.337        0.000     0.0
0.3150        -1538.337    -1538.337        0.000     0.0
0.3160        -1538.337    -1538.337        0.000     0.0
0.3170        -1538.337    -1538.337        0.000     0.0
0.3180        -1538.337    -1538.337        0.000     0.0
0.3190        -1538.337    -1538.337        0.000     0.0
0.3200        -1538.337    -1538.337        0.000     0.0
0.3210        -1538.337    -1538.337        0.000     0.0
0.3220        -1538.337    -1538.337        0.000     0.0
0.3230        -1538.337    -1538.337        0.000     0.0
0.3240        -1538.337    -1538.337        0.000     0.0
0.3250        -1538.337    -1538.337        0.000     0.0
0.3260        -1538.337    -1538.337        0.000     0.0
0.3270        -1538.337    -1538.337        0.000     0.0
0.3280        -1538.337    -1538.337        0.000     0.0
0.3290        -1538.337    -1538.337        0.000     0.0
0.3300        -1538.337    -1538.337        0.000     0.0
0.3310        -1538.337    -1538.337        0.000     0.0
0.3320        -1538.337    -1538.337        0.000     0.0
0.3330        -1538.337    -1538.337        0.000     0.0
0.3340        -1538.337    -1538.337        0.000     0.0
0.3350        -1538.337    -1538.337        0.000     0.0
0.3360        -1538.337    -1538.337        0.000     0.0
0.3370        -1538.337    -1538.337        0.000     0.0
0.3380        -1538.337    -1538.337        0.000     0.0
0.3390        -1538.337    -1538.337        0.000     0.0
0.3400        -1538.337    -1538.337        0.000     0.0
0.3410        -1538.337    -1538.337        0.000     0.0
0.3420        -1538.337    -1538.337        0.000     0.0
0.3430        -1538.337    -1538.337        0.000     0.0
0.3440        -1538.337    -1538.337        0.000     0.0
0.3450        -1538.337    -1538.337        0.000     0.0
0.3460        -1538.337    -1538.337        0.000     0.0
0.3470        -1538.337    -1538.337        0.000     0.0
0.3480        -1538.337    -1538.337        0.000     0.0
0.3490        -1538.337    -1538.337        0.000     0.0
0.3500        -1538.337    -1538.337        0.000     0.0
0.3510        -1538.337    -1538.337        0.000     0.0
0.3520        -1538.337    -1538.337        0.000     0.0
0.3530        -1538.337    -1538.337        0.000     0.0
0.3540        -1538.337    -1538.337        0.000     0.0
0.3550        -1538.337    -1538.337        0.000     0.0
0.3560        -1538.337    -1538.337        0.000     0.0
0.3570        -1538.337    -1538.337        0.000     0.0
0.3580        -1538.337    -1538.337        0.000     0.0
0.3590        -1538.337    -1538.337        0.000     0.0
0.3600        -1538.337    -1538.337        0.000     0.0
